# Generated on Tue Feb 14 01:01:23 2017 by soham.
# This file was created by PDFgui.
#S 1
#L r  Gtrunc  Gdiff  Gcalc
5.98 -1.81659 -0.0218006 -1.79479
5.99 -1.70949 -0.0242103 -1.68528
6 -1.59942 -0.0253453 -1.57407
6.01 -1.48828 -0.0248134 -1.46347
6.02 -1.3785 -0.0226099 -1.35589
6.03 -1.27247 -0.0186281 -1.25384
6.04 -1.17262 -0.0128293 -1.15979
6.05 -1.08135 -0.00526562 -1.07608
6.06 -1.001 0.0038588 -1.00486
6.07 -0.933716 0.0142383 -0.947954
6.08 -0.881398 0.0254461 -0.906844
6.09 -0.845604 0.0369754 -0.882579
6.1 -0.827879 0.047874 -0.875753
6.11 -0.829911 0.0565722 -0.886483
6.12 -0.85056 0.063859 -0.914419
6.13 -0.889487 0.0692774 -0.958764
6.14 -0.945885 0.0724342 -1.01832
6.15 -1.01851 0.0730242 -1.09153
6.16 -1.10575 0.0708248 -1.17657
6.17 -1.20562 0.0657691 -1.27139
6.18 -1.31588 0.0578952 -1.37378
6.19 -1.43427 0.0471739 -1.48144
6.2 -1.55799 0.03408 -1.59207
6.21 -1.6839 0.0194326 -1.70333
6.22 -1.80925 0.00368873 -1.81294
6.23 -1.93133 -0.0126981 -1.91863
6.24 -2.0474 -0.0292157 -2.01818
6.25 -2.1548 -0.045424 -2.10938
6.26 -2.25085 -0.0608867 -2.18996
6.27 -2.33293 -0.0752889 -2.25764
6.28 -2.39739 -0.0873858 -2.31
6.29 -2.4414 -0.0968862 -2.34451
6.3 -2.46294 -0.104467 -2.35847
6.31 -2.45921 -0.110189 -2.34902
6.32 -2.42738 -0.114236 -2.31314
6.33 -2.3646 -0.116887 -2.24771
6.34 -2.26799 -0.118444 -2.14955
6.35 -2.13477 -0.119268 -2.0155
6.36 -1.96228 -0.119687 -1.84259
6.37 -1.74524 -0.117119 -1.62812
6.38 -1.48311 -0.113271 -1.36984
6.39 -1.17559 -0.109479 -1.06611
6.4 -0.821976 -0.105893 -0.716083
6.41 -0.422358 -0.102514 -0.319844
6.42 0.0222138 -0.0992111 0.121425
6.43 0.509622 -0.0957117 0.605334
6.44 1.03659 -0.0916043 1.12819
6.45 1.59862 -0.0863565 1.68498
6.46 2.19175 -0.0775621 2.26931
6.47 2.8062 -0.0673508 2.87355
6.48 3.43324 -0.0556325 3.48887
6.49 4.06348 -0.0419714 4.10545
6.5 4.68673 -0.0259435 4.71267
6.51 5.29215 -0.00724686 5.2994
6.52 5.86859 0.0143391 5.85425
6.53 6.40482 0.0388594 6.36596
6.54 6.88964 0.0659535 6.82369
6.55 7.3065 0.0891353 7.21736
6.56 7.65083 0.112794 7.53804
6.57 7.91467 0.136521 7.77815
6.58 8.09157 0.159749 7.93182
6.59 8.17688 0.181826 7.99505
6.6 8.16787 0.201983 7.96589
6.61 8.0639 0.219422 7.84448
6.62 7.86644 0.233314 7.63313
6.63 7.57752 0.241317 7.3362
6.64 7.19885 0.23882 6.96003
6.65 6.74491 0.232234 6.51268
6.66 6.22515 0.221442 6.00371
6.67 5.65035 0.206471 5.44388
6.68 5.03226 0.187466 4.84479
6.69 4.38328 0.164736 4.21854
6.7 3.71609 0.138756 3.57733
6.71 3.04323 0.11011 2.93312
6.72 2.37745 0.0801871 2.29726
6.73 1.73169 0.0514712 1.68022
6.74 1.11542 0.024147 1.09127
6.75 0.537166 -0.0011624 0.538328
6.76 0.00389705 -0.0238574 0.0277544
6.77 -0.479109 -0.0434084 -0.435701
6.78 -0.908306 -0.0593736 -0.848932
6.79 -1.28187 -0.071429 -1.21044
6.8 -1.59961 -0.0793754 -1.52023
6.81 -1.86037 -0.0806871 -1.77968
6.82 -2.06753 -0.0762 -1.99133
6.83 -2.22749 -0.0688117 -2.15868
6.84 -2.34506 -0.0591069 -2.28595
6.85 -2.4256 -0.0477381 -2.37786
6.86 -2.47476 -0.0354015 -2.43936
6.87 -2.49825 -0.0228273 -2.47542
6.88 -2.50159 -0.010724 -2.49087
6.89 -2.48992 0.000248342 -2.49017
6.9 -2.46748 0.0098731 -2.47735
6.91 -2.43892 0.0169827 -2.4559
6.92 -2.40763 0.0210847 -2.42871
6.93 -2.37597 0.0221276 -2.3981
6.94 -2.34559 0.0202122 -2.3658
6.95 -2.3175 0.0155822 -2.33308
6.96 -2.29216 0.00861846 -2.30078
6.97 -2.26962 -0.000201681 -2.26942
6.98 -2.24958 -0.0102591 -2.23932
6.99 -2.23174 -0.0210382 -2.2107
7 -2.21543 -0.0316625 -2.18377
7.01 -2.20023 -0.0414353 -2.15879
7.02 -2.18596 -0.0497723 -2.13619
7.03 -2.17267 -0.0561597 -2.11651
7.04 -2.16068 -0.060189 -2.10049
7.05 -2.15061 -0.0616093 -2.089
7.06 -2.14331 -0.0603055 -2.083
7.07 -2.13984 -0.0563482 -2.08349
7.08 -2.1419 -0.0505109 -2.09139
